,PC1,PC2,center 
4263,213985.0,348478.0,center0
4264,204412.0,351231.0,center0
4265,209276.0,349433.0,center0
4266,214516.0,347090.0,center0
4267,211741.0,349191.0,center0
4268,209984.0,349944.0,center0
4269,210815.0,349665.0,center0
4270,207134.0,351113.0,center0
4271,205267.0,350791.0,center0
4272,203401.0,341429.0,center0
4273,211914.0,347710.0,center0
4274,203924.0,349034.0,center0
4275,211247.0,351617.0,center0
4276,204273.0,351582.0,center0
4277,211589.0,351857.0,center0
4278,210870.0,348890.0,center0
4279,210525.0,354593.0,center0
4280,208794.0,347333.0,center0
4281,213973.0,345768.0,center0
4282,212669.0,351605.0,center0
4283,206092.0,352643.0,center0
4284,208352.0,352889.0,center0
4285,211313.0,351775.0,center0
4286,208801.0,352633.0,center0
4287,213398.0,350837.0,center0
4288,206018.0,354528.0,center0
4289,211659.0,354422.0,center0
4290,212291.0,350520.0,center0
4291,211092.0,352571.0,center0
4292,210782.0,353571.0,center0
4293,205710.0,354290.0,center0
4294,215262.0,350110.0,center0
4295,209557.0,353913.0,center0
4296,205996.0,353040.0,center0
4297,206870.0,352755.0,center0
4298,205428.0,353319.0,center0
4299,207044.0,349367.0,center0
4300,211933.0,352142.0,center0
4301,208956.0,353328.0,center0
4302,210603.0,348669.0,center0
4303,212556.0,346226.0,center0
4304,207890.0,351862.0,center0
4305,212395.0,350872.0,center0
4306,209412.0,351357.0,center0
4307,209063.0,349865.0,center0
4308,211044.0,347441.0,center0
4309,209450.0,351464.0,center0
4310,208169.0,352753.0,center0
4311,215377.0,351455.0,center0
4312,210153.0,349344.0,center0
4313,210069.0,349879.0,center0
4314,208722.0,349155.0,center0
4315,205354.0,345190.0,center0
4316,213958.0,351230.0,center0
4317,206956.0,353037.0,center0
4318,210359.0,350220.0,center0
4319,210179.0,348241.0,center0
4320,213630.0,352448.0,center0
4321,209200.0,353724.0,center0
4322,207412.0,351172.0,center0
4323,208212.0,351374.0,center0
4324,210434.0,350741.0,center0
4325,209397.0,348132.0,center0
4326,205346.0,349951.0,center0
4327,213270.0,353878.0,center0
4328,208485.0,349672.0,center0
4329,217976.0,353020.0,center0
4330,209953.0,349805.0,center0
4331,209195.0,351777.0,center0
4332,210271.0,348078.0,center0
4333,210700.0,346325.0,center0
4334,211732.0,342510.0,center0
4335,218307.0,353134.0,center0
4336,203856.0,350477.0,center0
4337,206799.0,351971.0,center0
4338,207837.0,351581.0,center0
4339,210974.0,344504.0,center0
4340,208812.0,350206.0,center0
4341,211779.0,356266.0,center0
4342,205603.0,352489.0,center0
4343,213652.0,349891.0,center0
4344,210838.0,348611.0,center0
4345,211043.0,348955.0,center0
4346,206110.0,350423.0,center0
4347,208117.0,350395.0,center0
4348,210519.0,347237.0,center0
4349,207579.0,348328.0,center0
4350,212579.0,349367.0,center0
4351,207991.0,353249.0,center0
4352,207506.0,352953.0,center0
4353,211478.0,351100.0,center0
4354,207168.0,345749.0,center0
4355,213067.0,351062.0,center0
4356,205213.0,351986.0,center0
4357,207683.0,349161.0,center0
4358,216433.0,346531.0,center0
4359,207314.0,347323.0,center0
4360,208525.0,352315.0,center0
4361,210878.0,349872.0,center0
4362,211126.0,351318.0,center0
4363,219261.0,351906.0,center0
4364,214426.0,352809.0,center0
4365,208397.0,352851.0,center0
4366,212101.0,351599.0,center0
4367,214495.0,352190.0,center0
4368,209844.0,351140.0,center0
4369,202322.0,345630.0,center0
4370,209029.0,352821.0,center0
4371,205892.0,352886.0,center0
4372,211849.0,351220.0,center0
4373,209657.0,349212.0,center0
4374,213317.0,348545.0,center0
4375,206791.0,344756.0,center0
4376,213648.0,350458.0,center0
4377,206325.0,351543.0,center0
4378,214785.0,353500.0,center0
4379,210568.0,349662.0,center0
4380,213773.0,348859.0,center0
4381,205487.0,354962.0,center0
4382,212731.0,355659.0,center0
4383,208121.0,357338.0,center0
4384,205134.0,346564.0,center0
4385,213991.0,346360.0,center0
4386,211299.0,350642.0,center0
4387,209500.0,351174.0,center0
4388,210722.0,352227.0,center0
4389,208469.0,348299.0,center0
4390,205694.0,348944.0,center0
4391,203322.0,348362.0,center0
4392,204572.0,343256.0,center0
4393,208515.0,347265.0,center0
4394,212125.0,350424.0,center0
4395,209668.0,348659.0,center0
4396,210425.0,352691.0,center0
4397,208563.0,351724.0,center0
4398,210989.0,351040.0,center0
4399,212575.0,352209.0,center0
4400,207643.0,356229.0,center0
4401,205992.0,348807.0,center0
4402,211719.0,358553.0,center0
4403,207963.0,355642.0,center0
4404,202998.0,353279.0,center0
4405,210779.0,343883.0,center0
4406,211891.0,348412.0,center0
4407,212224.0,346078.0,center0
4408,211172.0,350753.0,center0
4409,209749.0,346645.0,center0
4410,210390.0,348655.0,center0
4411,216120.0,355262.0,center0
4412,210146.0,346150.0,center0
4413,208888.0,344078.0,center0
4414,214401.0,348088.0,center0
4415,213659.0,349559.0,center0
4416,215401.0,352692.0,center0
4417,213053.0,350677.0,center0
4418,211766.0,349068.0,center0
4419,214396.0,351178.0,center0
4420,209476.0,346366.0,center0
4421,209081.0,350855.0,center0
4422,207452.0,353007.0,center0
4423,215484.0,350485.0,center0
4424,217427.0,354473.0,center0
4425,213217.0,349275.0,center0
4426,208136.0,353023.0,center0
4427,206195.0,345384.0,center0
4428,207148.0,349857.0,center0
4429,210181.0,351811.0,center0
4430,205932.0,346296.0,center0
4431,205095.0,344864.0,center0
4432,205233.0,347663.0,center0
4433,211422.0,349327.0,center0
4434,203549.0,353624.0,center0
4435,211556.0,346991.0,center0
4436,211338.0,353419.0,center0
4437,206661.0,348850.0,center0
4438,207008.0,347753.0,center0
4439,208169.0,348713.0,center0
4440,207984.0,356520.0,center0
4441,212678.0,348330.0,center0
4442,209546.0,354718.0,center0
4443,207307.0,350000.0,center0
4444,211595.0,348578.0,center0
4445,213099.0,352531.0,center0
4446,204543.0,349831.0,center0
4447,213807.0,350111.0,center0
4448,206744.0,351191.0,center0
4449,203850.0,347887.0,center0
4450,210237.0,356685.0,center0
4451,213576.0,350669.0,center0
4452,213870.0,352925.0,center0
4453,208757.0,353075.0,center0
4454,212181.0,347281.0,center0
4455,209608.0,354594.0,center0
4456,209393.0,353038.0,center0
4457,213638.0,348014.0,center0
4458,210755.0,351068.0,center0
4459,213041.0,347427.0,center0
4460,211549.0,354026.0,center0
4461,207961.0,349712.0,center0
4462,211742.0,353037.0,center0
4463,209512.0,350138.0,center0
4464,206126.0,350456.0,center0
4465,210646.0,348510.0,center0
4466,209977.0,348553.0,center0
4467,208342.0,349243.0,center0
4468,210374.0,357670.0,center0
4469,207320.0,352471.0,center0
4470,216017.0,352369.0,center0
4471,204955.0,351225.0,center0
4472,205129.0,357059.0,center0
4473,213324.0,351771.0,center0
4474,207573.0,351818.0,center0
4475,207978.0,347867.0,center0
4476,207982.0,349739.0,center0
4477,212837.0,347018.0,center0
4478,210375.0,351755.0,center0
4479,211572.0,348051.0,center0
4480,204118.0,353706.0,center0
4481,204365.0,352516.0,center0
4482,210692.0,349861.0,center0
4483,204053.0,348279.0,center0
4484,216009.0,346276.0,center0
4485,211013.0,352778.0,center0
4486,214132.0,353113.0,center0
4487,204395.0,349126.0,center0
4488,211683.0,356788.0,center0
4489,211550.0,352025.0,center0
4490,213621.0,352256.0,center0
4491,208899.0,349963.0,center0
4492,205674.0,351986.0,center0
4493,207730.0,347436.0,center0
4494,208336.0,349531.0,center0
4495,208976.0,346766.0,center0
4496,209326.0,346059.0,center0
4497,210803.0,344298.0,center0
4498,216649.0,355667.0,center0
4499,207355.0,343342.0,center0
4500,207889.0,357199.0,center0
4501,215545.0,352959.0,center0
4502,217801.0,344127.0,center0
4503,207682.0,349484.0,center0
4504,203947.0,352179.0,center0
4505,211568.0,347991.0,center0
4506,207773.0,352281.0,center0
4507,209756.0,346710.0,center0
4508,209684.0,350277.0,center0
4509,211020.0,354896.0,center0
4510,205862.0,350764.0,center0
4511,210750.0,353973.0,center0
4512,208680.0,350074.0,center0
4513,205289.0,347388.0,center0
4514,209551.0,351571.0,center0
4515,206692.0,349838.0,center0
4516,219057.0,357608.0,center0
4517,210159.0,347437.0,center0
4518,209688.0,350280.0,center0
4519,209272.0,345328.0,center0
4520,209628.0,355082.0,center0
4521,213849.0,352463.0,center0
4522,205615.0,354020.0,center0
4523,207572.0,348960.0,center0
4524,213203.0,351738.0,center0
4525,211487.0,354243.0,center0
4526,209389.0,349016.0,center0
4527,214280.0,352219.0,center0
4528,209684.0,345546.0,center0
4529,213001.0,349378.0,center0
4530,209990.0,349623.0,center0
4531,215661.0,348363.0,center0
4532,212621.0,345300.0,center0
4533,212061.0,351111.0,center0
4534,207294.0,350485.0,center0
4535,208607.0,351819.0,center0
4536,211217.0,353169.0,center0
4537,210914.0,347340.0,center0
4538,205489.0,350374.0,center0
4539,210875.0,350544.0,center0
4540,211118.0,353880.0,center0
4541,204414.0,352351.0,center0
4542,206359.0,347170.0,center0
4543,214621.0,344751.0,center0
4544,208279.0,347273.0,center0
4545,206422.0,352754.0,center0
4546,208860.0,349863.0,center0
4547,213948.0,349754.0,center0
4548,211356.0,347943.0,center0
4549,202884.0,347322.0,center0
4550,208257.0,351283.0,center0
4551,204968.0,351882.0,center0
4552,208067.0,351400.0,center0
4553,203992.0,349966.0,center0
4554,212115.0,353890.0,center0
4555,213251.0,349758.0,center0
4556,212673.0,350216.0,center0
4557,213161.0,347234.0,center0
4558,213935.0,351025.0,center0
4559,207424.0,349278.0,center0
4560,208390.0,346630.0,center0
4561,205617.0,351309.0,center0
4562,203783.0,350228.0,center0
4563,207042.0,356191.0,center0
4564,205848.0,351211.0,center0
4565,210169.0,351646.0,center0
4566,208814.0,349326.0,center0
4567,211379.0,346701.0,center0
4568,207047.0,345972.0,center0
4569,211075.0,351172.0,center0
4570,210618.0,354888.0,center0
4571,204815.0,350670.0,center0
4572,203805.0,352380.0,center0
4573,202620.0,347720.0,center0
4574,207929.0,350779.0,center0
4575,210265.0,349196.0,center0
4576,211617.0,347669.0,center0
4577,206855.0,352027.0,center0
4578,208657.0,348983.0,center0
4579,202819.0,339160.0,center0
4580,215636.0,356651.0,center0
4581,207511.0,348811.0,center0
4582,211186.0,351324.0,center0
4583,204930.0,348063.0,center0
4584,208442.0,350337.0,center0
4585,213035.0,349481.0,center0
4586,206168.0,349423.0,center0
4587,211577.0,348789.0,center0
4588,206265.0,346154.0,center0
4589,212047.0,348761.0,center0
4590,211561.0,351082.0,center0
4591,209609.0,349348.0,center0
4592,215673.0,355594.0,center0
4593,204919.0,359231.0,center0
4594,211695.0,347791.0,center0
4595,215631.0,347818.0,center0
4596,210983.0,346785.0,center0
4597,212239.0,347154.0,center0
4598,209413.0,349589.0,center0
4599,212788.0,351366.0,center0
4600,204319.0,349919.0,center0
4601,206421.0,345530.0,center0
4602,206553.0,354456.0,center0
4603,206378.0,352654.0,center0
4604,217569.0,347654.0,center0
4605,215472.0,349801.0,center0
4606,208040.0,348276.0,center0
4607,211397.0,349947.0,center0
4608,204770.0,347464.0,center0
4609,207768.0,347526.0,center0
4610,209076.0,350478.0,center0
4611,210966.0,349144.0,center0
4612,213807.0,350374.0,center0
4613,211952.0,349089.0,center0
4614,209937.0,349538.0,center0
4615,213929.0,351066.0,center0
4616,209418.0,347884.0,center0
4617,212071.0,354567.0,center0
4618,216433.0,352547.0,center0
4619,206300.0,340960.0,center0
4620,209112.0,347826.0,center0
4621,206903.0,351716.0,center0
4622,205040.0,352448.0,center0
4623,213131.0,345825.0,center0
4624,208541.0,355412.0,center0
4625,204619.0,349337.0,center0
4626,206762.0,344948.0,center0
4627,213116.0,348975.0,center0
4628,212045.0,348162.0,center0
4629,210356.0,354977.0,center0
4630,204987.0,342605.0,center0
4631,208354.0,347296.0,center0
4632,206957.0,350913.0,center0
4633,214233.0,352761.0,center0
4634,207905.0,344678.0,center0
4635,212692.0,354574.0,center0
4636,215361.0,346103.0,center0
4637,214229.0,347647.0,center0
4638,211966.0,349106.0,center0
4639,205922.0,352244.0,center0
4640,217349.0,352468.0,center0
4641,205821.0,349598.0,center0
4642,207830.0,352543.0,center0
4643,209948.0,348285.0,center0
4644,212361.0,355183.0,center0
4645,210865.0,350376.0,center0
4646,207460.0,343952.0,center0
4647,206855.0,346841.0,center0
4648,205251.0,346424.0,center0
4649,208794.0,346325.0,center0
4650,209089.0,351988.0,center0
4651,209556.0,346155.0,center0
4652,208795.0,349879.0,center0
4653,211592.0,349777.0,center0
4654,209556.0,347521.0,center0
4655,208145.0,350157.0,center0
4656,209124.0,347702.0,center0
4657,215185.0,356333.0,center0
4658,210206.0,345269.0,center0
4659,213356.0,351170.0,center0
4660,208798.0,348307.0,center0
4661,207782.0,349119.0,center0
4662,214406.0,344996.0,center0
4663,211935.0,352842.0,center0
4664,208092.0,350489.0,center0
4665,214351.0,353882.0,center0
4666,209253.0,351880.0,center0
4667,209790.0,347476.0,center0
4668,209841.0,346140.0,center0
4669,209509.0,348344.0,center0
4670,210897.0,351724.0,center0
4671,205475.0,346071.0,center0
4672,211736.0,349403.0,center0
4673,202231.0,342346.0,center0
4674,209946.0,346897.0,center0
4675,206446.0,351134.0,center0
4676,211446.0,352714.0,center0
4677,206806.0,354057.0,center0
4678,212745.0,351596.0,center0
4679,207778.0,350914.0,center0
4680,207019.0,346624.0,center0
4681,210861.0,343860.0,center0
4682,208848.0,353014.0,center0
4683,208335.0,351526.0,center0
4684,208245.0,351226.0,center0
4685,212679.0,352326.0,center0
4686,208442.0,348466.0,center0
4687,209642.0,353497.0,center0
4688,208115.0,352832.0,center0
4689,209442.0,349036.0,center0
4690,207507.0,347813.0,center0
4691,211631.0,350004.0,center0
4692,210837.0,352189.0,center0
4693,212679.0,353886.0,center0
4694,210801.0,353193.0,center0
4695,211034.0,344148.0,center0
4696,210603.0,350987.0,center0
4697,214893.0,340833.0,center0
4698,209599.0,344929.0,center0
4699,208863.0,347223.0,center0
4700,210885.0,350228.0,center0
4701,208733.0,349692.0,center0
4702,205813.0,349195.0,center0
4703,208117.0,353075.0,center0
4704,208237.0,350193.0,center0
4705,211484.0,352923.0,center0
4706,211683.0,349929.0,center0
4707,209342.0,347057.0,center0
4708,210737.0,346341.0,center0
4709,207183.0,353493.0,center0
4710,209690.0,348660.0,center0
4711,209034.0,351426.0,center0
4712,212190.0,350198.0,center0
4713,212732.0,348625.0,center0
4714,208264.0,351275.0,center0
4715,203896.0,346739.0,center0
4716,210192.0,352915.0,center0
4717,213696.0,354392.0,center0
4718,213524.0,356080.0,center0
4719,211983.0,352325.0,center0
4720,213138.0,353257.0,center0
4721,207055.0,352186.0,center0
4722,206025.0,346430.0,center0
4723,211452.0,349782.0,center0
4724,209513.0,351270.0,center0
4725,206250.0,346029.0,center0
4726,212232.0,349520.0,center0
4727,214365.0,345980.0,center0
4728,210825.0,349257.0,center0
4729,210886.0,350806.0,center0
4730,210393.0,351097.0,center0
4731,207763.0,351927.0,center0
4732,210065.0,353092.0,center0
4733,212705.0,349592.0,center0
4734,206386.0,352663.0,center0
4735,213016.0,353558.0,center0
4736,213972.0,349904.0,center0
4737,209727.0,350321.0,center0
4738,209637.0,352825.0,center0
4739,214335.0,350226.0,center0
4740,211498.0,347863.0,center0
4741,211406.0,348541.0,center0
4742,209526.0,347928.0,center0
4743,207419.0,346331.0,center0
4744,208573.0,353737.0,center0
4745,211321.0,343572.0,center0
4746,207098.0,349420.0,center0
4747,209903.0,350398.0,center0
4748,207672.0,350416.0,center0
4749,205760.0,348904.0,center0
4750,215155.0,345711.0,center0
4751,212750.0,348563.0,center0
4752,209348.0,346701.0,center0
